zip,month,pm25_clim_month
93433,3,7.61138519924099
93434,3,6.47239089184061
93436,3,6.77289590088625
93437,3,6.30410605102256
93440,3,6.61725030188028
93441,3,8.6938701427275
93442,3,5.64964936886396
93444,3,6.23100207825066
93445,3,6.83297835263138
93446,3,6.24416912721982
93449,3,6.36169902204058
93450,3,7.67629879510546
93451,3,7.8239919156849
93452,3,6.00339866392867
93453,3,7.47532375866037
93454,3,8.05593988994986
93455,3,6.27590132827325
93458,3,6.3399148674291
93460,3,8.75008263451062
93461,3,7.59757315489863
93463,3,6.98502304147465
93465,3,6.14697257202001
93501,3,5.97637165940537
93505,3,6.64115264874278
93510,3,7.00327755735725
93512,3,5.59446913643137
93513,3,6.19103879715905
93514,3,6.13960870545031
93516,3,7.4532897930365
93517,3,5.89088999475779
93518,3,8.5486245487891
93519,3,6.99432586785597
93522,3,6.43483345864213
93523,3,6.56441585288718
93524,3,8.17643478572196
93526,3,7.27122003964678
93527,3,6.45270756421619
93528,3,7.18576850094877
93529,3,6.83936620789598
93530,3,6.78700189753321
93531,3,9.84398826979472
93532,3,7.68203156705531
93534,3,7.86513193226165
93535,3,7.24783693148593
93536,3,6.23190155827727
93541,3,6.20022400482261
93543,3,6.66403675222211
93544,3,7.52632502404409
93545,3,6.87291953882652
93546,3,6.54699200179552
93549,3,6.71662549892037
93550,3,8.19494306011263
93551,3,6.90326030705537
93552,3,7.2357541256972
93553,3,7.21976768039387
93554,3,7.11769712566276
93555,3,7.24765333583452
93558,3,6.95017836812144
93560,3,5.94736775376865
93561,3,8.21509748887829
93562,3,7.78664272160477
93563,3,7.95479876160991
93581,3,6.77039848197344
93591,3,7.572953556099
93601,3,6.8300977959422
93602,3,7.83135110796642
93603,3,9.37681630318941
93604,3,6.4621512694654
93605,3,6.73983821032658
93606,3,10.9724857685009
93608,3,7.02138725680712
93609,3,9.30142314990512
93610,3,6.95351587349054
93611,3,11.7742797998965
93612,3,12.3645261160491
93614,3,8.30766016083853
93615,3,8.19359356645884
93616,3,8.96569054823324
93618,3,8.63195445920304
93619,3,8.99926164534492
93620,3,7.18524002908369
93621,3,8.70383815050097
93622,3,7.2700395908792
93623,3,6.8667731948467
93624,3,8.11854666653558
93625,3,9.67901569229843
93626,3,8.62422540733946
93627,3,8.22373548795169
93628,3,8.14000665114732
93630,3,8.49512759580769
93631,3,9.13999094754801
93633,3,7.6494834492937
93634,3,7.39270301475912
93635,3,7.03322968276833
93636,3,8.45043875911507
93637,3,7.77568265532882
93638,3,8.17628083491461
93640,3,7.15314408941754
93641,3,8.44029950253859
93643,3,6.96317471270033
93644,3,6.46592274080393
93645,3,8.18668001536653
93646,3,8.59976031159493
93647,3,9.36162573716409
93648,3,8.98243145979193
93650,3,12.3681214421252
93651,3,9.27613626095599
93652,3,9.05787476280835
93653,3,8.33083675525168
93654,3,8.6642606918698
93656,3,9.05097256727766
93657,3,8.89369140314635
93660,3,8.70381361373072
93662,3,9.43133776091081
93664,3,6.95237342248728
93665,3,8.01992409867173
93666,3,9.97533206831119
93667,3,8.72994036324207
93668,3,7.78759128284745
93669,3,6.54867172675522
93670,3,8
93673,3,9.25869702719797
93675,3,9.83893117935012
93701,3,12.1701454775459
93702,3,13.0692599620493
93703,3,12.3060203553562
93704,3,12.0290468544738
93705,3,12.12062889672
93706,3,9.04022863187392
93710,3,12.0944301819399
93711,3,10.9587122947065
93720,3,11.7253685593344
93721,3,12.3829854522454
93722,3,11.0655814108326
93723,3,8.79685447379945
93725,3,9.98573097910569
93726,3,12.1696183849884
93727,3,11.3578074309849
93728,3,12.268094334508
93730,3,9.55841691515316
93737,3,9.60556059731045
93740,3,11.73055028463
93741,3,12.6394686907021
93901,3,6.02406072106262
93905,3,5.87157495256167
93906,3,5.6339485941004
93907,3,4.8834968441735
93908,3,5.10932664507749
93920,3,6.17268840100629
93921,3,5.22770398481973
93923,3,5.89025402916618
93924,3,5.79345157417806
93925,3,5.7726490446141
93926,3,6.90404987801572
93927,3,7.17440423534814
93928,3,6.26594471772683
93930,3,7.65481626996937
93932,3,6.82178599293
93933,3,5.77582000542152
93940,3,5.56548574764894
93943,3,5.53510436432638
93944,3,6.24478178368122
93950,3,5.2551127978073
93953,3,5.45351043643264
93954,3,7.64492109624577
93955,3,5.34590105326843
93960,3,7.33062257160929
93962,3,4.7988614800759
94002,3,5.3786211258697
94005,3,6.15357368753953
94010,3,5.22158540835689
94014,3,5.64203594151133
94015,3,6.22663662239089
94018,3,4.56166982922201
94019,3,5.06737443854635
94020,3,5.29017010029818
94021,3,5.19150488979711
94022,3,5.52656546489564
94024,3,5.68595825426945
94025,3,6.8534155597723
94027,3,5.34952561669829
94028,3,5.09949674119297
94030,3,5.39637360320472
94037,3,5.5367308213608
94038,3,5.5640944549863
94040,3,5.94876660341556
94041,3,6.14674256799494
94043,3,6.03447185325743
94044,3,5.11536139382439
94060,3,5.03239429766944
94061,3,5.45635673624288
94062,3,5.29822342066425
94063,3,6.36029411764706
94065,3,8.73520786613766
94066,3,5.79540127246345
94070,3,5.48790322580645
94074,3,4.83634505911546
94080,3,6.71164523156933
94085,3,6.31330381615012
94086,3,6.47365348124362
94087,3,6.10056925996205
94089,3,6.01685455966068
94102,3,6.44402277039848
94103,3,7.19810246679317
94104,3,7.62049335863378
94105,3,8.2314990512334
94107,3,7.91054486310653
94108,3,7.62049335863378
94109,3,8.22049335863378
94110,3,6.79072919490377
94111,3,8.32068311195446
94112,3,5.95564516129032
94114,3,6.4696394686907
94115,3,6.74478178368122
94116,3,6.36748893105629
94117,3,6.65891840607211
94118,3,6.41429475015813
94121,3,6.08159392789374
94122,3,6.81954459203036
94123,3,6.55550284629981
94124,3,7.24054882498905
94127,3,6.11527514231499
94128,3,7.7530834914611
94129,3,5.146110056926
94130,3,8.2314990512334
94131,3,6.40986717267552
94132,3,5.47662584095222
94133,3,8.26565464895636
94134,3,6.69108159392789
94158,3,7
94188,3,7.72485768500949
94301,3,5.61263214963405
94303,3,5.90627541339116
94304,3,5.25543716245804
94305,3,5.22817836812144
94306,3,5.95047438330171
94401,3,6.19592030360531
94402,3,5.18772024939008
94403,3,5.71562302340291
94404,3,6.71493212669683
94501,3,6.77242251739405
94502,3,6.11669829222011
94503,3,4.8163886946969
94505,3,4.85813527160454
94506,3,5.0353320683112
94507,3,5.72878361578224
94508,3,4.87521656628991
94509,3,5.75198307773665
94510,3,5.21686093792356
94511,3,4.62654174573055
94512,3,4.45378151260504
94513,3,4.8098881592179
94514,3,4.22706411897092
94515,3,4.91442737344678
94516,3,6.23339658444023
94517,3,4.82902227104764
94518,3,5.82980586775653
94519,3,5.7297596457938
94520,3,5.95382669196711
94521,3,5.67959800407618
94523,3,6.04292039396404
94525,3,5.99193548387097
94526,3,5.72746001626457
94528,3,5.7741935483871
94530,3,6.01280834914611
94531,3,5.58481973434535
94533,3,5.36921019068654
94534,3,4.80575760770258
94535,3,5.24822545505657
94536,3,5.57729951063617
94538,3,6.08079961166762
94539,3,5.25745060832682
94541,3,6.0185009487666
94542,3,5.38890805589098
94544,3,5.95588235294118
94545,3,6.72239089184061
94546,3,6.00982500527093
94547,3,5.93761859582543
94548,3,4.7258064516129
94549,3,5.90170777988615
94550,3,6.77799375716717
94551,3,4.53142429992525
94552,3,5.19737135841054
94553,3,5.39831236152778
94555,3,5.43745082612117
94556,3,5.75240840753175
94558,3,5.38429273385647
94559,3,4.77094776790173
94560,3,5.50264504628831
94561,3,5.55184730438665
94562,3,4.63946869070209
94563,3,5.76347415027132
94564,3,5.64825726555478
94565,3,5.24630777192447
94566,3,5.40258200054215
94567,3,5.50649833608269
94568,3,5.35600310505434
94569,3,4.80590946055842
94571,3,4.64086096358757
94572,3,5.16279253636939
94573,3,4.76280834914611
94574,3,4.90515732532782
94575,3,6.43074003795066
94576,3,4.56546489563567
94577,3,6.24348801104019
94578,3,5.82461371645432
94579,3,6.31646637149484
94580,3,6.15791693021295
94582,3,5.44829222011385
94583,3,5.36632377908719
94585,3,4.61039395055085
94586,3,4.52023053260575
94587,3,5.79635673624288
94588,3,5.01585494412819
94589,3,5.80057829583446
94590,3,5.98594100396757
94591,3,5.51672825327075
94592,3,4.98481973434535
94595,3,6.0017789373814
94596,3,5.78325954037529
94597,3,5.74478178368122
94598,3,5.19447990339831
94599,3,4.90721062618596
94601,3,6.19924098671727
94602,3,5.96500105418512
94603,3,5.90056925996205
94605,3,6.11314041745731
94606,3,6.3475196530225
94607,3,7.3657495256167
94608,3,6.61913797777175
94609,3,6.16951296647692
94610,3,5.64288425047438
94611,3,5.85558773594328
94612,3,6.30265654648956
94613,3,6.11195445920304
94618,3,5.80889129845486
94619,3,6.06210108676902
94621,3,7.36734517854062
94702,3,6.10499683744466
94703,3,5.85910815939279
94704,3,5.65559772296015
94705,3,6.01159603626397
94706,3,6.48349146110057
94707,3,5.68595825426945
94708,3,6.05039004849252
94709,3,6.18975332068311
94710,3,6.47969639468691
94720,3,6.36812144212524
94801,3,6.5250830170778
94803,3,6.07701752427726
94804,3,6.68799132556249
94805,3,6.16129032258065
94806,3,6.58151486401012
94901,3,5.6065439253295
94903,3,5.25715088902945
94904,3,5.76445287792536
94920,3,5.32341081593928
94922,3,5.48915695310382
94923,3,4.91700977408614
94924,3,6.06046463921227
94925,3,6.25806451612903
94928,3,5.53387654872196
94929,3,4.96457938013915
94930,3,5.57650054928593
94931,3,4.95825426944972
94933,3,5.64811300864432
94937,3,5.15262230106778
94938,3,5.38998102466793
94939,3,5.62087286527514
94940,3,4.94095836332308
94941,3,5.8133278223458
94945,3,4.72188488298545
94946,3,5.1670956469461
94947,3,5.14746084327662
94949,3,5.21187456306801
94950,3,5.12887413029728
94951,3,4.63372338182585
94952,3,4.95178846938233
94954,3,4.69921258053154
94956,3,5.57595126335764
94957,3,5.07210626185958
94960,3,5.04073371283998
94963,3,5.58444022770398
94964,3,6.26944971537002
94965,3,5.28620354514741
94970,3,5.70430107526882
94971,3,4.94394236644904
94972,3,4.88787303777816
94973,3,5.117963314358
95002,3,4.75186104218362
95003,3,5.69332774370063
95004,3,5.0701748441312
95005,3,5.33325426944972
95006,3,5.33381094373233
95007,3,5.0752688172043
95008,3,6.55064041745731
95010,3,7.12017710309931
95012,3,4.82835017180368
95013,3,5.00189753320683
95014,3,5.73670289230062
95017,3,5.6126660341556
95018,3,5.66623602083249
95019,3,5.9898798228969
95020,3,5.21361526132533
95023,3,5.39532416488958
95030,3,5.60378047000438
95032,3,5.63440860215054
95033,3,5.76996058969494
95035,3,5.40726901182309
95037,3,5.21890906900395
95039,3,4.82125237191651
95041,3,5.49715370018975
95043,3,7.31934629795356
95045,3,4.8597738905809
95046,3,4.96599930294699
95050,3,6.71283997469956
95051,3,6.46569459702387
95053,3,7.07969639468691
95054,3,6.54249475681614
95060,3,5.91044998644619
95062,3,6.90403903496883
95064,3,5.38472485768501
95065,3,5.7903513311483
95066,3,5.75354838709677
95070,3,5.72025981608524
95073,3,5.73032890575585
95075,3,5.97661865332643
95076,3,5.36735818854484
95110,3,7.03225806451613
95111,3,6.17807619325646
95112,3,6.65155298112454
95113,3,6.36812144212524
95116,3,6.20598777145267
95117,3,6.41393331526159
95118,3,6.63681214421252
95119,3,5.90455407969639
95120,3,5.29896087467245
95121,3,6.33396584440228
95122,3,6.35215053763441
95123,3,6.43097722960152
95124,3,6.49492130818172
95125,3,6.51772695495856
95126,3,6.58690702087287
95127,3,5.21322077217984
95128,3,6.45977229601518
95129,3,6.2280834914611
95130,3,6.4977862112587
95131,3,6.50189753320683
95132,3,4.9693849215532
95133,3,6.42802927622662
95134,3,5.32340290955092
95135,3,5.71274961597542
95136,3,6.52688172043011
95138,3,5.25500135538086
95139,3,6.35230866540165
95140,3,6.0598123847449
95148,3,5.84388476798344
95202,3,8.1258697027198
95203,3,7.30879856186957
95204,3,6.9571699647601
95205,3,7.5753320683112
95206,3,4.95432405109825
95207,3,6.98121442125237
95209,3,5.89713788741303
95210,3,5.8404174573055
95211,3,7.57495256166983
95212,3,5.6130048793711
95215,3,4.99368764154986
95219,3,4.71587303958922
95220,3,5.0528146742568
95221,3,6.75521821631879
95222,3,7.06096172536678
95223,3,6.18701689368766
95224,3,6.23099970038949
95225,3,5.38969709747698
95226,3,5.51442125237192
95227,3,4.97061434813641
95228,3,5.84526197575805
95230,3,4.88507639792787
95231,3,5.60809614168248
95232,3,6.53687539531942
95233,3,6.0022770398482
95236,3,4.84923739080886
95237,3,5.38460001997403
95240,3,5.20015914794638
95242,3,4.99012665648478
95245,3,6.4326883073395
95246,3,6.53850324248806
95247,3,6.49810246679317
95248,3,6.59813546737068
95249,3,6.60563789596048
95251,3,6.99219300623475
95252,3,5.39814990512334
95253,3,4.95825426944972
95254,3,5.07770850275594
95255,3,6.64449845338047
95257,3,6.4365275142315
95258,3,5.46826902804133
95301,3,7.11111310013963
95303,3,5.83843137254902
95304,3,5.82092992713291
95305,3,7.05791706450404
95306,3,8.30821850330462
95307,3,6.66565464895636
95309,3,7.67172675521822
95310,3,6.2542242703533
95311,3,6.52675404870433
95312,3,5.9898798228969
95313,3,7.07936824984663
95315,3,7.14643227954602
95316,3,5.70722024501788
95317,3,6.14998102466793
95318,3,6.31291728160799
95319,3,5.72074636306135
95320,3,4.78310717076204
95321,3,6.52965549720052
95322,3,7.5775022491465
95323,3,5.62445709466582
95324,3,6.55597722960152
95325,3,7.97415428907937
95326,3,5.88307092671419
95327,3,7.4361923386061
95328,3,7.55740037950664
95329,3,7.1077984786924
95330,3,5.56555114714508
95333,3,7.2204476772788
95334,3,7.06905428537307
95335,3,6.37938198590008
95336,3,5.52314990512334
95337,3,5.38669475444634
95338,3,7.15611040416028
95340,3,6.90907162303912
95341,3,6.46233617227837
95345,3,6.41890949928358
95346,3,6.08475648323846
95348,3,6.45000729820464
95350,3,9.29429015007763
95351,3,8.95749525616698
95354,3,9.03054124875757
95355,3,8.42260775277853
95356,3,5.98519924098672
95357,3,5.62506217645217
95358,3,5.62841271646544
95360,3,7.90540911273176
95361,3,5.1156047985077
95363,3,7.76356014518685
95364,3,6.72574011508616
95365,3,7.18469323213156
95366,3,5.29887126117491
95367,3,6.96164272160477
95368,3,6.66318785578748
95369,3,6.64636642111214
95370,3,6.63201458176056
95372,3,6.61631878557875
95374,3,7.07234721845728
95375,3,6.17022261304207
95376,3,7.44592030360531
95377,3,5.65838034715943
95379,3,6.11869675804433
95380,3,6.45715812162635
95382,3,8.3476798343971
95383,3,6.14497351359899
95385,3,6.73357608082466
95386,3,5.64306797988013
95387,3,7.26579520697168
95388,3,6.12275142314991
95389,3,6.2369646636707
95391,3,4.97207549105082
95401,3,4.81011803299778
95403,3,4.972236093079
95404,3,4.85479220151059
95405,3,5.32393602602331
95407,3,4.87251149776477
95409,3,5.02146456917835
95410,3,4.94151531580374
95412,3,4.82407707378782
95415,3,4.85151802656547
95417,3,5.12261183748798
95419,3,5.55787476280835
95420,3,5.09807250574254
95421,3,5.08158894749162
95422,3,5.7540564612942
95423,3,6.29536534012633
95425,3,4.83868048460079
95426,3,5.26370718066514
95427,3,5.04300696519674
95428,3,6.931323894322
95429,3,5.67244835235321
95430,3,5.44212523719165
95431,3,4.853889943074
95432,3,4.87465409550917
95435,3,6.39468690702087
95436,3,4.89376825999217
95437,3,4.92249419384144
95439,3,4.7165559772296
95441,3,4.7987577424974
95442,3,4.82263645496149
95443,3,5.93358633776091
95444,3,4.93168880455408
95445,3,4.97460843276622
95446,3,5.13868190864072
95448,3,4.83218308134909
95449,3,4.79559572555678
95450,3,5.17385116739543
95451,3,5.63041731879943
95452,3,4.93130929791271
95453,3,5.98192723990647
95454,3,5.53000788273289
95456,3,5.05750100626761
95457,3,6.45853015193723
95458,3,5.25042378241619
95459,3,4.86549693191059
95460,3,4.98069750703396
95461,3,5.90913931292305
95462,3,5.28117992064861
95463,3,5.05295842677247
95464,3,5.81840607210626
95465,3,5.50138550043674
95466,3,4.98950851947076
95467,3,6.67760007228698
95468,3,4.99265891840607
95469,3,6.19943830386183
95470,3,5.22993817714391
95471,3,4.99913748490599
95472,3,4.96199720583022
95476,3,4.68260722340419
95480,3,4.83807716635041
95482,3,5.11976533913668
95485,3,5.71070269939401
95486,3,5.14990512333966
95488,3,4.99232361566327
95490,3,5.57476008026626
95492,3,4.73832287257335
95493,3,6.46760639739767
95494,3,4.88616510248389
95497,3,5.10835401157982
95501,3,5.30801428730885
95503,3,5.4220712244207
95511,3,5.98814041745731
95514,3,5.94514288615436
95519,3,5.60379506641366
95521,3,5.44921194284165
95524,3,5.48655913978495
95525,3,5.56351692965258
95526,3,6.02891918255628
95527,3,6.961505287881
95528,3,5.27292117146934
95531,3,5.44928679459747
95536,3,5.58343363559652
95537,3,5.16356736242884
95538,3,5.02371916508539
95540,3,5.11304413173765
95542,3,5.55525004993509
95543,3,5.60370965727569
95545,3,5.16162634408602
95546,3,5.90124765908894
95547,3,5.09598355471221
95548,3,5.62441198534928
95549,3,5.44825029786859
95550,3,5.47782435073211
95551,3,5.57233479688084
95552,3,6.70497723419603
95553,3,5.44083653816883
95554,3,5.63857922201138
95555,3,5.6713351267431
95556,3,6.73725776076788
95558,3,5.26608813714585
95559,3,5.82376176276962
95560,3,5.44557177709794
95562,3,5.1465275142315
95563,3,6.42673850419326
95564,3,5.44741122255354
95565,3,5.19086629689097
95567,3,5.13060881550502
95568,3,6.92164377728095
95569,3,5.38154520744654
95570,3,6.14306992307849
95571,3,5.33297912713473
95573,3,6.10004988095422
95585,3,5.29572247567524
95587,3,5.37632368243864
95589,3,5.21437259767431
95595,3,6.83011982121452
95601,3,6.39373814041746
95602,3,6.52081053754207
95603,3,6.31805423782416
95604,3,7.62998102466793
95605,3,6.27969639468691
95606,3,6.44563279857398
95607,3,6.60002635462787
95608,3,6.91690801957455
95610,3,7.12102961801832
95612,3,4.8550073792958
95613,3,6.78368121442125
95614,3,6.8657926513714
95615,3,4.94556042661781
95616,3,5.26655713426205
95618,3,5.26332090121922
95619,3,6.59190385831752
95620,3,4.85352713702839
95621,3,7.15578747628083
95623,3,6.7318578285204
95624,3,5.72268444184953
95625,3,4.64136622390892
95626,3,5.38758010812359
95627,3,6.45476635769184
95628,3,6.79380139152435
95629,3,6.67007406500582
95630,3,6.66934201753936
95631,3,7.49153869486396
95632,3,5.128077330639
95633,3,7.00578210590384
95634,3,7.39345969804472
95635,3,6.80189260454915
95636,3,7.18097722960152
95637,3,6.09980713596914
95638,3,5.1091618631628
95639,3,4.96000583856371
95640,3,5.37242117162582
95641,3,4.72631048387097
95642,3,6.06774193548387
95645,3,5.93429189940401
95646,3,6.32879710364257
95648,3,5.84808543764901
95650,3,5.86305648810393
95651,3,7.57481024667932
95652,3,6.78519924098672
95653,3,5.75762175838077
95655,3,6.25981024667932
95658,3,5.94457998253065
95659,3,5.40344904565242
95660,3,6.85898956356736
95661,3,7.34598355471221
95662,3,6.61018342820999
95663,3,5.87207463630614
95664,3,6.36241143394321
95665,3,6.20570665542203
95666,3,6.62706382059195
95667,3,6.78474282991582
95668,3,5.46474383301708
95669,3,6.0564015523538
95670,3,7.08834691371805
95671,3,5.9719165085389
95672,3,6.2686456758756
95673,3,5.69965455164696
95674,3,5.58807902667709
95675,3,6.06831119544592
95676,3,5.35483870967742
95677,3,6.8636587251388
95678,3,7.49479615893278
95679,3,6.90275142314991
95680,3,4.76606126321496
95681,3,5.64924098671727
95682,3,5.98499440267401
95683,3,5.25340080118069
95684,3,6.8895135225306
95685,3,6.07629808521649
95686,3,4.74595119368077
95687,3,4.97385620915033
95688,3,5.02613108982419
95689,3,6.61152320165603
95690,3,4.78229652802708
95691,3,5.64906523159237
95692,3,5.97768310002029
95693,3,5.22365830081272
95694,3,5.64749269475852
95695,3,5.58976925796989
95697,3,5.36432637571158
95698,3,6.46314267642541
95699,3,6.14632089394898
95701,3,7.80732739746023
95703,3,6.5884724857685
95709,3,6.84250474383302
95713,3,6.86782061369001
95714,3,7.41176470588235
95715,3,7.65487996039931
95717,3,7.22756844673353
95720,3,7.49316532997747
95721,3,7.20224541429475
95722,3,6.29320159654518
95726,3,7.39845892647251
95728,3,7.21834914611006
95735,3,7.38894647042878
95736,3,6.22960151802657
95742,3,5.63098479223386
95746,3,6.10802385470317
95747,3,5.86322235639124
95757,3,5.25533611039377
95758,3,6.2419611262116
95762,3,6.07549930852604
95765,3,6.43440860215054
95776,3,5.25805698623536
95811,3,7.33168880455408
95814,3,7.91499051233397
95815,3,7.03251681904433
95816,3,6.91108701545134
95817,3,7.29146110056926
95818,3,6.87476280834915
95819,3,6.8231844057271
95820,3,7.15239563567362
95821,3,6.8048889384976
95822,3,6.46892789373814
95823,3,6.91485584868703
95824,3,7.07400379506641
95825,3,7.05416594790409
95826,3,7.24260313444374
95827,3,6.73015496521189
95828,3,7.31186214677676
95829,3,5.78240469208211
95830,3,5.27209627484271
95831,3,6.27833362083837
95832,3,5.53555615794705
95833,3,6.28791417311342
95834,3,6.52707147375079
95835,3,6.07612903225807
95837,3,5.35294117647059
95838,3,6.48568943706515
95841,3,7.36654016445288
95842,3,7.25687855787476
95843,3,6.54811602060179
95864,3,6.89521399957833
95901,3,6.26794594576246
95903,3,6.54379629062864
95910,3,7.82099328565173
95912,3,6.55589678555036
95913,3,6.38996415770609
95914,3,7.05953108416686
95915,3,7.53214918966
95916,3,7.04897476564049
95917,3,7.0036017991426
95918,3,6.96462018730489
95919,3,6.65745516743726
95920,3,6.88035908648706
95922,3,7.32370890814914
95923,3,7.79419805100827
95925,3,6.93264678248374
95926,3,6.87676021172476
95928,3,6.80788300271682
95929,3,6.82732447817837
95930,3,7.20859311466522
95932,3,6.88278820008216
95934,3,8.06502213788741
95935,3,6.63865944859917
95936,3,7.99479217163673
95937,3,6.58331953695096
95938,3,7.02929832522069
95939,3,6.59045933553214
95941,3,7.08359133126935
95942,3,6.94436000971249
95943,3,6.94313796558855
95944,3,7.88838612368024
95945,3,6.78729768947427
95946,3,6.94259563407906
95947,3,7.86811796678969
95948,3,6.31174927140172
95949,3,6.66824794433903
95950,3,6.60573028113099
95951,3,6.54783973142607
95953,3,6.04164519898966
95954,3,7.03180471298642
95955,3,6.80573392126053
95956,3,7.7260684919129
95957,3,6.0589116291678
95958,3,7.36449887873038
95959,3,7.33840623394278
95960,3,7.23716002530044
95961,3,5.70770518011624
95962,3,7.08079589990956
95963,3,6.54835936664382
95965,3,7.1448389723817
95966,3,7.16206083606463
95968,3,6.94876660341556
95969,3,6.7996232634801
95970,3,6.99748370596485
95971,3,8.08857960457856
95972,3,6.88678051865908
95973,3,6.96337179119974
95974,3,7.32068311195446
95975,3,6.58226157846651
95977,3,7.46037950664137
95978,3,7.18975332068311
95979,3,6.52085426200841
95981,3,7.81824537192559
95982,3,6.12954838709677
95983,3,7.99099666936479
95984,3,7.70312305792862
95986,3,7.94755429053342
95987,3,6.71649060945181
95988,3,6.71888862359727
95991,3,5.93360407171612
95993,3,5.68628710962601
96001,3,7.02880885390864
96002,3,6.91714104996838
96003,3,7.35938006201694
96006,3,7.22376388402084
96007,3,7.50940744961579
96008,3,7.38408616284863
96009,3,7.3214537929171
96010,3,7.84006813869243
96011,3,7.84997003894937
96013,3,7.68158295042891
96014,3,8.36813857560792
96015,3,7.19641056073694
96016,3,7.36310548225292
96017,3,7.74557478263332
96019,3,6.58970319716444
96020,3,7.81861565040075
96021,3,6.82771194649753
96022,3,7.46623114291597
96023,3,7.33754053365617
96024,3,7.70355506482688
96025,3,7.81784901493011
96027,3,8.58925930772754
96028,3,7.44107858197042
96029,3,6.89347540505036
96031,3,8.53839413257148
96032,3,8.25319981284604
96033,3,7.33248159126157
96034,3,7.75492317304577
96035,3,6.8924992551006
96037,3,7.98648007590133
96038,3,6.81800931516302
96039,3,7.00706316867244
96040,3,7.63537461905583
96041,3,7.23626701361475
96044,3,6.65221052385366
96046,3,6.44644030068603
96047,3,7.22499361940588
96048,3,8.16164884267963
96050,3,7.29598918666008
96051,3,7.24739631708422
96052,3,7.70886256275251
96054,3,7.17495566390396
96055,3,7.17835559647046
96056,3,7.39513992170539
96057,3,8.14471307204711
96058,3,7.55741807408806
96059,3,7.81858432522569
96061,3,7.75931289323879
96062,3,8.23722275795564
96063,3,7.55238190352542
96064,3,7.14636067451935
96065,3,7.60679771553704
96067,3,7.93228128327689
96068,3,7.52898761022436
96069,3,8.01346731739012
96071,3,7.79436732248078
96073,3,8.14618535586278
96074,3,6.75821179758733
96075,3,7.889798171468
96076,3,7.1556799689815
96078,3,6.83870967741936
96080,3,7.27001076003519
96084,3,7.57840153712124
96085,3,7.80103008945514
96086,3,6.67698959993124
96087,3,6.9322737583998
96088,3,7.62670481499051
96090,3,6.87832068311195
96091,3,8.38006572240715
96092,3,6.77989587894711
96093,3,8.05033206831119
96094,3,7.42849054293934
96096,3,7.72076268592765
96097,3,7.18231513875712
96101,3,7.33479252505499
96103,3,7.95197689544473
96104,3,7.04080267940834
96105,3,6.55058424048737
96106,3,8.04187659490938
96107,3,5.70496747085931
96108,3,7.56658236625177
96109,3,6.18689920566197
96110,3,6.92535439223128
96111,3,6.44379953119768
96112,3,7.18738258717533
96113,3,6.05053545333595
96114,3,6.65304819374623
96115,3,7.18458373135425
96116,3,7.28137350016407
96117,3,6.26552586621485
96118,3,6.86774565613722
96119,3,7.00191551930358
96120,3,6.2215067535066
96121,3,6.50505463586992
96122,3,7.45396174162778
96123,3,6.548448680002
96124,3,8.05765189816996
96125,3,7.97591893425145
96126,3,7.87333965844402
96128,3,6.28500326624569
96129,3,6.86396334283117
96130,3,6.71172661413768
96132,3,6.71402506411994
96133,3,5.83218216318786
96134,3,7.47065757474285
96135,3,6.57979320760562
96136,3,6.09340466089736
96137,3,7.8270616903062
96140,3,7.52855481422538
96141,3,7.64045783035246
96142,3,7.23654332700822
96143,3,7.33688512625894
96145,3,7.6311794666933
96146,3,7.33642930856553
96148,3,7.50316255534471
96150,3,7.18085963037967
96155,3,7.26316759086973
96161,3,7.01841436466784
97001,3,5.89160287029161
97002,3,5.01678468397587
97003,3,5.28893105629349
97004,3,5.20319418089817
97005,3,5.40891840607211
97006,3,5.36947682298726
97007,3,5.03760910815939
97008,3,5.11954459203036
97009,3,4.84927261227072
97011,3,5.11316198033466
97013,3,4.98991198447668
97014,3,4.92072483361482
97015,3,5.37072176540867
97016,3,5.07703542962067
97017,3,5.28965286304275
97018,3,5.00142314990512
97019,3,4.97551684682572
97020,3,4.92789373814042
97021,3,4.86913441098001
97022,3,5.05292579106621
97023,3,5.22027897656351
97024,3,5.19820596860445
97026,3,5.03683897801545
97027,3,5.19671094244149
97028,3,5.09199975515701
97029,3,4.95134434012051
97030,3,5.39071112315894
97031,3,4.89854021455277
97032,3,5.03404819018295
97033,3,5.1242366741418
97034,3,5.05184060721063
97035,3,5.26375711574953
97037,3,5.43536681916732
97038,3,5.17569432465068
97039,3,4.5824597119954
97040,3,4.89904898779516
97041,3,4.92999534567327
97042,3,5.13641725216678
97045,3,5.07100423295869
97048,3,5.05366796749132
97049,3,5.1813520854262
97050,3,4.07721905966688
97051,3,5.04922985593589
97053,3,4.86690159934942
97054,3,5.01399620493359
97055,3,5.11056800943873
97056,3,5.05651861619443
97057,3,5.48576850094877
97058,3,4.59672148429264
97060,3,4.8724919899213
97062,3,5.33224081421425
97063,3,5.22229128163756
97064,3,5.03079760356481
97065,3,4.24401771030993
97067,3,5.20912515222748
97068,3,5.12911243552396
97070,3,5.15360837363041
97071,3,5.00126502213789
97078,3,4.94781783681215
97080,3,4.97993637682777
97086,3,5.07923836943009
97089,3,4.93335279521238
97101,3,4.85839658444023
97102,3,5.75124525616698
97103,3,5.50220443552772
97106,3,4.92094562782668
97107,3,5.373486880848
97108,3,5.00822800415957
97109,3,5.02025506376594
